@relation filtered-set
@attribute #webpage {allocine.fr,amazon.com,booking.com,bouyguestelecom.fr,free.fr,imdb.com,chinadaily.com.cn,labanquepostale.fr,lcl.fr,leroymerlin.fr,pole-emploi.fr,stackoverflow.com,imbd.com}
@attribute unsharded string
@attribute url {http://www.allocine.fr,http://www.amazon.com/gp/gw/ajax/s.html,http://www.booking.com/index.it.html,http://www.bouyguestelecom.fr,http://www.free.fr/adsl,http://www.imdb.com,http://www.chinadaily.com.cn,http://www.labanquepostale.fr,http://particuliers.secure.lcl.fr/index.html,http://www.leroymerlin.fr,http://www.pole-emploi.fr/accueil,http://stackoverflow.com}
@attribute atf_imgs numeric
@attribute onload numeric
@attribute dom numeric
@attribute atf-inst numeric
@attribute atf-mult numeric
@attribute not-btf numeric
@attribute oi-plt numeric
@attribute oi-atf numeric
@attribute bi-plt numeric
@attribute bi-atf numeric
@attribute ii-plt numeric
@attribute ii-atf numeric
@attribute avg_connections numeric
@attribute bandwidth {-1,10mbit,infty}
@attribute bytes_css numeric
@attribute bytes_css_ratio numeric
@attribute bytes_html numeric
@attribute bytes_html_ratio numeric
@attribute bytes_img numeric
@attribute bytes_img_ratio numeric
@attribute bytes_in numeric
@attribute bytes_js numeric
@attribute bytes_js_ratio numeric
@attribute bytes_mean numeric
@attribute bytes_oth numeric
@attribute bytes_oth_ratio numeric
@attribute bytes_out numeric
@attribute bytes_sdev numeric
@attribute bytes_tot numeric
@attribute bytesperconn_mean numeric
@attribute bytesperconn_sdev numeric
@attribute bytesperdom_mean numeric
@attribute bytesperdom_sdev numeric
@attribute connections numeric
@attribute count_pixels numeric
@attribute counter numeric
@attribute datName string
@attribute datOK {True}
@attribute datSize numeric
@attribute dateEpoch numeric
@attribute dateHuman string
@attribute delay {False,True}
@attribute domains numeric
@attribute grade numeric
@attribute harName string
@attribute harOK {True}
@attribute harSize numeric
@attribute heterog string
@attribute homog string
@attribute latency numeric
@attribute loss {1,0,2}
@attribute lossy {True,False}
@attribute obj200 numeric
@attribute obj404 numeric
@attribute obj_css numeric
@attribute obj_css_ratio numeric
@attribute obj_html numeric
@attribute obj_html_ratio numeric
@attribute obj_img numeric
@attribute obj_img_ratio numeric
@attribute obj_js numeric
@attribute obj_js_ratio numeric
@attribute obj_oth numeric
@attribute obj_oth_ratio numeric
@attribute obj_tot numeric
@attribute objperconn_mean numeric
@attribute objperconn_sdev numeric
@attribute objperdom_mean numeric
@attribute objperdom_sdev numeric
@attribute page_img_ratio numeric
@attribute persID {040acc,04d960,1.37e+62,14b2af,18fc23,19d942,23b912,26a0fd,2839ea,2ac5d5,2c6f75,33bacc,364d64,37edea,3e877e,463666,4ee49c,51607c,58bfd0,5fcd87,5fe6d6,68b943,716e0e,719999,7368fb,785646,7c53d3,7cd9d3,7f9dd6,8f92ac,8fd10e,9f7d2c,ad9f71,b07b16,b16ad3,c2e336,c49eb1,c8f1ae,cc7877,cdbbc7,d69bdc,dec6da,e73a20,ed80e6,f0b004,f26cb9,f62160,fbf6af,fc3224,07f8f8,100163,19c9bb,1d78c4,1ffaec,2a46d1,3311000000.0,3386f7,3500b0,38cf83,39b29a,4c8a00,4ff3ff,518423,549ab8,6.5e+76,6c250c,8298ac,83bf1e,86a6ea,882003,8e6aff,9281db,98c959,a4f659,ad0dd9,b54504,bcf06f,be5e5a,c74cde,c9b7cb,d221e5,d223ea,d2c41b,d84b48,df72c8,e58463,eac9a4,f0f583,f7abdb,01cec1,04f2f4,0b62eb,0e7b09,107ad9,114fd9,12f604,135d2d,138a13,147b97,15c957,167305,1e1d5d,235fed,247ad4,29097c,296d8e,2ef8dc,302dfb,30be8b,314773,3abd57,3df5f0,3e862b,inf,49b7d0,4e6a16,52d028,534c02,550b06,5c90de,5dee94,5fefb5,62900000.0,686c95,69cc50,6b5b65,6b99b2,6cce0e,6de4ff,6e6f78,6f7309,70d0e2,718ce6,724f04,7416ec,742514,7f4fe8,7fb122,8209fd,882589,8b4764,9188b3,989f75,9e5c50,9f2fd2,a83cd3,aab86e,ae8614,aec858,afe241,b0121b,b0a217,b5d774,b6fe56,b87432,bb5de2,bb93fe,bf1771,c06a6e,c1d260,c36c25,c418a7,c56749,c88796,ca0570,cb13bd,d4baae,d73891,e2a19c,e3d495,e89f2c,ed8fc9,f14956,f1e1af,f2351d,f280f1,f55535,f79789,f8865d,f99230,faf77c,50591d,5ed20f,039df7,37bc6d,3ee46d,416980,42bf29,42c271,54fd24,59ed21,75b982,7d1793,80c85b,8b97f4,92cc59,931670,946b8b,9d1800,9d940b,a2e3c0,a928dd,aa6119,b0d900,b89f20,be715d,c0f19a,da72e6,f78063,69acbb}
@attribute proto {H2,HTTP/1.1}
@attribute rttperbyte_mean numeric
@attribute rttperbyte_sdev numeric
@attribute rttperdom_mean numeric
@attribute rttperdom_sdev numeric
@attribute rttperobj_mean numeric
@attribute rttperobj_sdev numeric
@attribute ttfb numeric
@attribute ttlb numeric
@attribute uReviews numeric
@data
chinadaily.com.cn,False,http://www.chinadaily.com.cn,7.0,1534,1336,1224.462000000105,1450.3949999995257,1450.3949999995257,1337.34515238,1336.0,1336.59797888,1336.0,1336.03304712,1336.0,1.0,-1,23332,0.008,75644,0.026,2688352,0.925,2828781,100631,0.035,13710.491,18665,0.006,77843,36783.347,2906624,193774.933,594248.932,193774.933,594248.932,15,384133.0,1,04d960_chinadaily.com.cn_1.dat,True,16102,1458654020,Tue_Mar_22_13:40:20_UTC_2016,False,15,4,04d960_chinadaily.com.cn_1.har,True,806525,False,True,0,0,False,211,1,5,0.024,50,0.236,133,0.627,20,0.094,4,0.019,212,14.133,28.782,14.133,28.782,0.417,04d960,H2,0.0,-1.0,0.0,0.0,0.0,0.0,26,1541,55
free.fr,False,http://www.free.fr/adsl,2.0,717,586,180.8519999999989,560.9270000003415,560.9270000003415,593.21116129,586.0,595.814562883,586.0,586.0,586.0,1.0,-1,16246,0.019,10040,0.011,604841,0.69,866065,73853,0.084,28283.968,171823,0.196,10738,48704.206,876803,219200.75,317497.811,219200.75,317497.811,4,8776.0,0,04d960_free.fr_0.dat,True,15638,1458654355,Tue_Mar_22_13:45:55_UTC_2016,True,4,5,04d960_free.fr_0.har,True,122771,False,True,10,0,False,31,0,7,0.226,1,0.032,11,0.355,7,0.226,5,0.161,31,7.75,11.121,7.75,11.121,0.01,04d960,H2,10.0,-1.0,10.0,0.0,10.0,0.0,78,716,55
free.fr,False,http://www.free.fr/adsl,2.0,702,571,229.74499999980435,551.810000000045,551.810000000045,578.167733333,571.0,582.624624541,571.0,571.0,571.0,2.0,-1,18513,0.027,10275,0.015,417298,0.6,684524,76090,0.109,23164.2,172750,0.249,10402,39330.903,694926,86865.75,56060.955,173731.5,238953.741,8,8776.0,1,04d960_free.fr_1.dat,True,15658,1458654384,Tue_Mar_22_13:46:24_UTC_2016,True,4,5,04d960_free.fr_1.har,True,124465,False,True,10,0,False,30,0,7,0.233,1,0.033,10,0.333,7,0.233,5,0.167,30,3.75,2.165,7.5,10.689,0.01,04d960,HTTP/1.1,10.0,-1.0,10.0,0.0,10.0,0.0,70,698,55
imdb.com,False,http://www.imdb.com,8.0,2403,1004,446.7409999999563,1828.8229999999312,1899.6349999999384,1282.80646667,1004.0,1365.88495478,1004.0,1193.13905641,1004.0,1.72222222222,-1,79624,0.055,165167,0.115,763803,0.532,1385399,264179,0.184,13539.802,162446,0.113,49820,21644.801,1435219,46297.387,51558.577,79734.389,161172.79,31,268038.0,0,04d960_imdb.com_0.dat,True,15654,1458654424,Tue_Mar_22_13:47:04_UTC_2016,True,18,5,04d960_imdb.com_0.har,True,467252,False,True,20,0,False,105,0,7,0.066,15,0.142,67,0.632,11,0.104,6,0.057,106,3.419,3.15,5.889,12.119,0.291,04d960,HTTP/1.1,20.0,-1.0,20.0,0.0,20.0,0.0,126,1973,55
imdb.com,False,http://www.imdb.com,8.0,2417,967,336.02800000010575,1647.0789999999743,1993.1089999999824,1226.09991429,967.0,1296.90776209,967.0,1150.21779252,967.0,1.0,-1,77468,0.055,161384,0.115,746077,0.53,1357301,260755,0.185,13274.67,161431,0.115,49814,21657.741,1407115,78173.056,157839.893,78173.056,157839.893,18,268038.0,1,04d960_imdb.com_1.dat,True,16082,1458654450,Tue_Mar_22_13:47:30_UTC_2016,True,18,5,04d960_imdb.com_1.har,True,448393,False,True,20,0,False,105,0,7,0.066,15,0.142,67,0.632,11,0.104,6,0.057,106,5.889,12.119,5.889,12.119,0.291,04d960,H2,20.0,-1.0,20.0,0.0,20.0,0.0,129,1993,55
labanquepostale.fr,False,http://www.labanquepostale.fr,0.0,1566,966,946.9730000000891,1559.0729999997584,1559.0729999997584,1060.63564815,966.0,985.888162398,966.0,977.117378573,966.0,1.77777777778,-1,53459,0.068,25412,0.032,501258,0.64,758130,134407,0.172,12438.349,69080,0.088,25486,23860.201,783616,48976.0,70659.318,87068.444,227431.021,16,6400.0,0,04d960_labanquepostale.fr_0.dat,True,15699,1458654490,Tue_Mar_22_13:48:10_UTC_2016,True,9,5,04d960_labanquepostale.fr_0.har,True,258980,False,True,50,0,False,55,8,8,0.127,10,0.159,21,0.333,17,0.27,7,0.111,63,3.938,3.307,7.0,13.952,0.007,04d960,HTTP/1.1,50.0,-1.0,50.0,0.0,50.0,0.0,291,1590,55
labanquepostale.fr,False,http://www.labanquepostale.fr,0.0,1524,860,558.810999999765,1519.2049999995943,1519.2049999995943,968.089909091,860.0,873.459375212,860.0,860.578308389,860.0,1.0,-1,50870,0.066,24204,0.032,496019,0.646,741350,129044,0.168,11989.203,67172,0.088,25959,23722.776,767309,85256.556,223780.198,85256.556,223780.198,9,6400.0,1,04d960_labanquepostale.fr_1.dat,True,15688,1458654513,Tue_Mar_22_13:48:33_UTC_2016,True,9,5,04d960_labanquepostale.fr_1.har,True,251112,False,True,50,0,False,55,9,8,0.125,11,0.172,21,0.328,17,0.266,7,0.109,64,7.111,14.263,7.111,14.263,0.007,04d960,H2,50.0,-1.0,50.0,0.0,50.0,0.0,287,1519,55
lcl.fr,False,http://particuliers.secure.lcl.fr/index.html,9.0,779,695,324.54799999985335,577.8340000000608,625.078000000125,695.0,695.0,695.0,695.0,695.0,695.0,1.0,-1,21849,0.021,17275,0.016,824917,0.786,1015997,182072,0.174,12056.897,2837,0.003,32953,24776.41,1048950,262237.5,451331.184,262237.5,451331.184,4,315638.0,0,04d960_lcl.fr_0.dat,True,15649,1458654719,Tue_Mar_22_13:51:59_UTC_2016,True,4,5,04d960_lcl.fr_0.har,True,335185,False,True,10,0,False,86,1,9,0.103,2,0.023,52,0.598,23,0.264,1,0.011,87,21.75,35.94,21.75,35.94,0.343,04d960,H2,10.0,-1.0,10.0,0.0,10.0,0.0,101,672,55
lcl.fr,False,http://particuliers.secure.lcl.fr/index.html,9.0,862,754,512.2579999997324,639.3000000000138,709.7469999998175,754.093476744,754.0,754.280487366,754.0,754.0,754.0,2.25,-1,24768,0.023,17686,0.016,839007,0.781,1041326,189792,0.177,12348.023,3025,0.003,32952,24760.858,1074278,119364.222,94615.389,268569.5,461980.977,9,315638.0,1,04d960_lcl.fr_1.dat,True,15671,1458654743,Tue_Mar_22_13:52:23_UTC_2016,True,4,4,04d960_lcl.fr_1.har,True,350540,False,True,10,0,False,86,1,9,0.103,2,0.023,52,0.598,23,0.264,1,0.011,87,9.667,7.149,21.75,35.94,0.343,04d960,HTTP/1.1,10.0,-1.0,10.0,0.0,10.0,0.0,86,762,55
leroymerlin.fr,False,http://www.leroymerlin.fr,4.0,966,698,337.0929999995351,903.4099999999348,955.3969999992837,722.340301587,698.0,700.638623562,698.0,698.373586229,698.0,1.0,-1,32328,0.038,25832,0.031,599983,0.708,821865,187044,0.221,13233.141,1734,0.002,25056,20949.736,846921,76992.818,137310.756,76992.818,137310.756,11,438771.0,0,04d960_leroymerlin.fr_0.dat,True,16083,1458654770,Tue_Mar_22_13:52:50_UTC_2016,False,11,5,04d960_leroymerlin.fr_0.har,True,248180,False,True,0,0,False,63,1,2,0.031,2,0.031,51,0.797,7,0.109,2,0.031,64,5.818,9.418,5.818,9.418,0.476,04d960,H2,0.0,-1.0,0.0,0.0,0.0,0.0,32,955,55
leroymerlin.fr,False,http://www.leroymerlin.fr,4.0,910,656,307.5580000001537,748.3739999993741,857.6160000000492,674.001952381,656.0,657.648272394,656.0,656.286674892,656.0,2.09090909091,-1,32878,0.038,26234,0.03,613456,0.71,838780,189092,0.219,13497.438,2176,0.003,25056,20951.765,863836,37558.087,45595.24,78530.545,139930.001,23,438771.0,1,04d960_leroymerlin.fr_1.dat,True,15662,1458654791,Tue_Mar_22_13:53:11_UTC_2016,False,11,5,04d960_leroymerlin.fr_1.har,True,259770,False,True,0,0,False,63,1,2,0.031,2,0.031,51,0.797,7,0.109,2,0.031,64,2.783,2.587,5.818,9.418,0.476,04d960,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,34,858,55
pole-emploi.fr,False,http://www.pole-emploi.fr/accueil,7.0,848,835,705.6400000002832,705.6400000002832,730.5460000004132,835.104527778,835.0,835.004585383,835.0,835.0,835.0,3.66666666667,-1,40587,0.043,20286,0.021,499565,0.528,917488,114305,0.121,13134.833,270965,0.287,28220,20410.115,945708,85973.455,84152.951,315236.0,247307.177,11,135754.0,0,04d960_pole-emploi.fr_0.dat,True,15660,1458654975,Tue_Mar_22_13:56:15_UTC_2016,True,3,5,04d960_pole-emploi.fr_0.har,True,290125,False,True,10,0,False,72,0,5,0.069,1,0.014,39,0.542,22,0.306,5,0.069,72,6.545,4.924,24.0,27.725,0.158,04d960,HTTP/1.1,10.0,-1.0,10.0,0.0,10.0,0.0,97,843,55
pole-emploi.fr,False,http://www.pole-emploi.fr/accueil,8.0,791,781,624.4529999998085,624.4529999998085,674.7329999997637,781.043547945,781.0,781.001309454,781.0,781.0,781.0,1.0,-1,38974,0.042,20060,0.022,496107,0.532,903115,106890,0.115,12763.274,269688,0.289,28604,20298.987,931719,310573.0,242716.252,310573.0,242716.252,3,135754.0,1,04d960_pole-emploi.fr_1.dat,True,15655,1458654999,Tue_Mar_22_13:56:39_UTC_2016,True,3,5,04d960_pole-emploi.fr_1.har,True,280951,False,True,10,0,False,73,0,5,0.068,1,0.014,40,0.548,22,0.301,5,0.068,73,24.333,28.194,24.333,28.194,0.158,04d960,H2,10.0,-1.0,10.0,0.0,10.0,0.0,85,784,55
stackoverflow.com,False,http://stackoverflow.com,0.0,670,534,534,537.2419999999438,537.2419999999438,538.073227273,534.0,534.306891635,534.0,534.0,534.0,1.25,-1,49653,0.107,40987,0.088,278048,0.6,454626,94341,0.203,19320.25,657,0.001,9060,26834.723,463686,46368.6,70395.909,57960.75,110750.493,10,0.0,0,04d960_stackoverflow.com_0.dat,True,15676,1458655079,Tue_Mar_22_13:57:59_UTC_2016,False,8,3,04d960_stackoverflow.com_0.har,True,100127,False,True,0,0,False,22,1,1,0.042,2,0.083,14,0.583,6,0.25,1,0.042,24,2.4,1.685,3.0,2.915,0.0,04d960,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,38,663,55
stackoverflow.com,False,http://stackoverflow.com,0.0,681,527,527,534.2010000002483,534.2010000002483,532.096428571,527.0,527.525748652,527.0,527.0,527.0,1.0,-1,49351,0.11,40594,0.091,264523,0.59,439737,93274,0.208,19495.609,657,0.001,8662,27325.571,448399,56049.875,106944.135,56049.875,106944.135,8,0.0,1,04d960_stackoverflow.com_1.dat,True,16084,1458655124,Tue_Mar_22_13:58:44_UTC_2016,False,8,4,04d960_stackoverflow.com_1.har,True,92548,False,True,0,0,False,21,1,1,0.043,2,0.087,13,0.565,6,0.261,1,0.043,23,2.875,2.713,2.875,2.713,0.0,04d960,H2,0.0,-1.0,0.0,0.0,0.0,0.0,32,627,55
allocine.fr,False,http://www.allocine.fr,8.0,2082,1788,1395.5519999999765,1879.8269999997112,1987.1269999999965,1799.50872072,1788.0,1791.19827914,1788.0,1796.40396931,1788.0,1.0,-1,82668,0.041,29914,0.015,1332480,0.661,1973718,422524,0.21,17836.0,147882,0.073,41750,28006.933,2015468,118556.941,185243.828,118556.941,185243.828,17,416640.0,0,137e60_allocine.fr_0.dat,True,15658,1458651953,Tue_Mar_22_13:05:53_UTC_2016,True,17,5,137e60_allocine.fr_0.har,True,428141,False,True,50,0,False,112,0,3,0.027,1,0.009,91,0.805,14,0.124,4,0.035,113,6.647,6.615,6.647,6.615,0.452,1.37e+62,H2,50.0,-1.0,50.0,0.0,50.0,0.0,283,2141,114
allocine.fr,False,http://www.allocine.fr,8.0,2127,1542,1493.3859999998328,1602.3289999999477,2024.1390000002357,1630.25150459,1542.0,1600.86444204,1542.0,1702.8164921,1542.0,2.0,-1,83712,0.041,30140,0.015,1350980,0.662,1998455,426474,0.209,18212.652,148511,0.073,41362,28103.783,2039817,59994.618,69600.833,119989.235,185603.248,34,416640.0,1,137e60_allocine.fr_1.dat,True,15661,1458651986,Tue_Mar_22_13:06:26_UTC_2016,True,17,5,137e60_allocine.fr_1.har,True,444734,False,True,50,0,False,111,0,3,0.027,1,0.009,90,0.804,14,0.125,4,0.036,112,3.294,2.674,6.588,6.499,0.452,1.37e+62,HTTP/1.1,50.0,-1.0,50.0,0.0,50.0,0.0,278,2189,114
amazon.com,False,http://www.amazon.com/gp/gw/ajax/s.html,10.0,1455,1034,1324.3139999998693,1324.3139999998693,1408.7900000001991,1075.5334069,1073.219125,1073.03674089,1072.87506254,1062.85506002,1061.94687441,2.25,-1,47415,0.022,122980,0.056,1889981,0.858,2135111,141713,0.064,13107.673,0,0.0,66978,16014.727,2202089,244676.556,151842.112,550522.25,893367.842,9,647500.0,1,137e60_amazon.com_1.dat,True,15680,1458652082,Tue_Mar_22_13:08:02_UTC_2016,True,4,4,137e60_amazon.com_1.har,True,645301,False,True,10,0,False,145,23,6,0.036,25,0.149,130,0.774,7,0.042,0,0.0,168,18.667,12.275,42.0,69.861,0.703,1.37e+62,HTTP/1.1,10.0,-1.0,10.0,0.0,10.0,0.0,78,1409,114
booking.com,False,http://www.booking.com/index.it.html,0.0,1748,1402,1428.652000000271,1428.652000000271,1428.652000000271,1412.7165,1403.188,1402.38617971,1402.17405839,1402.17440393,1402.17440393,1.0,-1,176838,0.174,99219,0.098,361949,0.356,986589,357017,0.352,15156.731,20478,0.02,28912,25179.534,1015501,203100.2,198168.221,203100.2,198168.221,5,0.0,0,137e60_booking.com_0.dat,True,16099,1458652243,Tue_Mar_22_13:10:43_UTC_2016,False,5,5,137e60_booking.com_0.har,True,265988,False,True,0,1,True,66,1,6,0.09,2,0.03,47,0.701,11,0.164,1,0.015,67,13.4,13.245,13.4,13.245,0.0,1.37e+62,H2,0.0,-1.0,0.0,0.0,0.0,0.0,31,1732,114
booking.com,False,http://www.booking.com/index.it.html,0.0,1679,1321,1374.0079999999562,1374.0079999999562,1374.0079999999562,1333.68004545,1323.48207937,1321.7733152,1321.40152394,1321.38896822,1321.38896822,3.0,-1,178635,0.173,97550,0.095,374671,0.363,1004808,360711,0.349,15640.424,20701,0.02,27460,25334.401,1032268,68817.867,58542.315,206453.6,202206.59,15,0.0,1,137e60_booking.com_1.dat,True,15676,1458652267,Tue_Mar_22_13:11:07_UTC_2016,False,5,4,137e60_booking.com_1.har,True,272394,False,True,0,1,True,66,0,6,0.091,1,0.015,47,0.712,11,0.167,1,0.015,66,4.4,2.871,13.2,13.378,0.0,1.37e+62,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,30,1641,114
bouyguestelecom.fr,False,http://www.bouyguestelecom.fr,2.0,1129,1030,279.2889999998751,834.9099999997037,834.9099999997037,1030.0,1030.0,1030.0,1030.0,1030.0,1030.0,1.0,-1,25716,0.04,15480,0.024,309891,0.477,636010,298760,0.46,19692.333,0,0.0,13837,35651.993,649847,72205.222,170572.968,72205.222,170572.968,9,46741.0,0,137e60_bouyguestelecom.fr_0.dat,True,15685,1458652317,Tue_Mar_22_13:11:57_UTC_2016,True,9,3,137e60_bouyguestelecom.fr_0.har,True,145405,False,True,10,0,False,31,2,3,0.091,3,0.091,19,0.576,8,0.242,0,0.0,33,3.667,5.907,3.667,5.907,0.051,1.37e+62,H2,10.0,-1.0,10.0,0.0,10.0,0.0,72,1142,114
bouyguestelecom.fr,False,http://www.bouyguestelecom.fr,2.0,1089,978,299.61999999971704,782.2540000001935,782.2540000001935,978.0,978.0,978.0,978.0,978.0,978.0,1.77777777778,-1,26680,0.04,16130,0.024,314662,0.478,644976,301336,0.457,19963.879,0,0.0,13832,35669.364,658808,41175.5,59876.939,73200.889,172312.882,16,46741.0,1,137e60_bouyguestelecom.fr_1.dat,True,15676,1458652345,Tue_Mar_22_13:12:25_UTC_2016,True,9,4,137e60_bouyguestelecom.fr_1.har,True,151632,False,True,10,0,False,31,2,3,0.091,3,0.091,19,0.576,8,0.242,0,0.0,33,2.062,2.015,3.667,5.907,0.051,1.37e+62,HTTP/1.1,10.0,-1.0,10.0,0.0,10.0,0.0,72,1105,114
chinadaily.com.cn,False,http://www.chinadaily.com.cn,7.0,2496,1567,2467.5379999999695,2467.5379999999695,2489.796000000222,1717.83715865,1714.10788889,1689.43865356,1689.2928703,1663.48461347,1663.03933998,1.0,-1,23355,0.008,75645,0.027,2615637,0.923,2757230,100654,0.036,13559.708,18688,0.007,76749,37021.324,2833979,188931.933,576366.048,188931.933,576366.048,15,384133.0,0,137e60_chinadaily.com.cn_0.dat,True,16106,1458652373,Tue_Mar_22_13:12:53_UTC_2016,True,15,4,137e60_chinadaily.com.cn_0.har,True,795549,False,True,20,0,False,208,1,5,0.024,50,0.239,130,0.622,20,0.096,4,0.019,209,13.933,28.125,13.933,28.125,0.417,1.37e+62,H2,20.0,-1.0,20.0,0.0,20.0,0.0,130,2490,114
chinadaily.com.cn,False,http://www.chinadaily.com.cn,7.0,2210,1892,1824.7339999998949,2124.069000000176,2124.069000000176,1895.88901435,1892.0,1893.34543985,1892.0,1892.14653858,1892.0,1.86666666667,-1,24951,0.009,88025,0.03,2684597,0.918,2845971,106337,0.036,13854.957,19486,0.007,77425,36852.056,2923396,104407.0,185551.585,194893.067,593972.074,28,384133.0,1,137e60_chinadaily.com.cn_1.dat,True,15663,1458652391,Tue_Mar_22_13:13:11_UTC_2016,True,15,4,137e60_chinadaily.com.cn_1.har,True,839692,False,True,20,0,False,210,1,5,0.024,50,0.237,132,0.626,20,0.095,4,0.019,211,7.536,9.375,14.067,28.637,0.417,1.37e+62,HTTP/1.1,20.0,-1.0,20.0,0.0,20.0,0.0,126,2238,114
free.fr,False,http://www.free.fr/adsl,2.0,1365,1049,717.3550000000923,1287.3290000002382,1287.3290000002382,1067.67955172,1049.0,1055.67511475,1049.0,1049.0,1049.0,2.66666666667,-1,18513,0.031,10275,0.017,417298,0.691,594102,76092,0.126,20832.207,81956,0.136,10032,37909.12,604134,75516.75,68558.628,201378.0,270324.15,8,8776.0,0,137e60_free.fr_0.dat,True,15647,1458652657,Tue_Mar_22_13:17:37_UTC_2016,True,3,5,137e60_free.fr_0.har,True,120365,False,True,50,0,False,29,0,7,0.241,1,0.034,10,0.345,7,0.241,4,0.138,29,3.625,1.932,9.667,11.557,0.01,1.37e+62,HTTP/1.1,50.0,-1.0,50.0,0.0,50.0,0.0,276,1352,114
free.fr,False,http://www.free.fr/adsl,2.0,1205,974,534.7840000000815,1180.9639999997155,1180.9639999997155,988.524533333,974.0,978.351445269,974.0,974.0,974.0,1.0,-1,16246,0.021,10040,0.013,604841,0.769,775807,73853,0.094,26205.8,81194,0.103,10367,48138.214,786174,262058.0,356454.071,262058.0,356454.071,3,8776.0,1,137e60_free.fr_1.dat,True,15720,1458652698,Tue_Mar_22_13:18:18_UTC_2016,True,3,4,137e60_free.fr_1.har,True,118882,False,True,50,0,False,30,0,7,0.233,1,0.033,11,0.367,7,0.233,4,0.133,30,10.0,12.028,10.0,12.028,0.01,1.37e+62,H2,50.0,-1.0,50.0,0.0,50.0,0.0,278,1203,114
free.fr,False,http://www.free.fr/adsl,2.0,1264,967,576.1609999994251,1204.8870000010677,1204.8870000010677,984.575633333,967.0,972.008712963,967.0,967.0,967.0,1.0,-1,16246,0.021,10040,0.013,604864,0.769,775830,73853,0.094,26206.567,81194,0.103,10367,48140.825,786197,262065.667,356464.912,262065.667,356464.912,3,8776.0,2,137e60_free.fr_2.dat,True,15666,1458653456,Tue_Mar_22_13:30:56_UTC_2016,True,3,4,137e60_free.fr_2.har,True,118859,False,True,50,0,False,30,0,7,0.233,1,0.033,11,0.367,7,0.233,4,0.133,30,10.0,12.028,10.0,12.028,0.01,1.37e+62,H2,50.0,-1.0,50.0,0.0,50.0,0.0,278,1256,114
free.fr,False,http://www.free.fr/adsl,2.0,1510,1069,736.121000000061,1484.3810000004996,1484.3810000004996,1098.45389655,1069.0,1080.59536649,1069.0,1069.0,1069.0,2.66666666667,-1,18511,0.031,10275,0.017,417298,0.691,594102,76094,0.126,20832.172,81955,0.136,10031,37909.142,604133,75516.625,77884.264,201377.667,270324.376,8,8776.0,3,137e60_free.fr_3.dat,True,15648,1458653481,Tue_Mar_22_13:31:21_UTC_2016,True,3,4,137e60_free.fr_3.har,True,120382,False,True,50,0,False,29,0,7,0.241,1,0.034,10,0.345,7,0.241,4,0.138,29,3.625,1.867,9.667,11.557,0.01,1.37e+62,HTTP/1.1,50.0,-1.0,50.0,0.0,50.0,0.0,301,1508,114
imdb.com,False,http://www.imdb.com,8.0,2517,1155,390.46400000001995,1865.6579999997575,2073.553000000278,1431.86878095,1155.0,1478.04940494,1155.0,1336.0990489,1155.0,2.05263157895,-1,79626,0.055,172883,0.12,763809,0.529,1389831,264175,0.183,12883.384,162446,0.113,53108,21237.068,1442939,36998.436,49989.599,75944.158,157696.177,39,268038.0,0,137e60_imdb.com_0.dat,True,15646,1458652716,Tue_Mar_22_13:18:36_UTC_2016,False,19,5,137e60_imdb.com_0.har,True,490742,False,True,0,0,False,105,6,7,0.062,21,0.188,67,0.598,11,0.098,6,0.054,112,2.872,3.014,5.895,11.796,0.291,1.37e+62,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,35,2239,114
imdb.com,False,http://www.imdb.com,8.0,2139,953,246.46499999966912,1641.9149999998845,1830.2360000001918,1202.55927619,953.0,1251.26898611,953.0,1123.68326557,953.0,1.0,-1,77468,0.055,158337,0.113,746077,0.531,1357310,260764,0.186,13246.038,161434,0.115,46770,21673.748,1404080,78004.444,157916.116,78004.444,157916.116,18,268038.0,1,137e60_imdb.com_1.dat,True,16069,1458652734,Tue_Mar_22_13:18:54_UTC_2016,False,18,5,137e60_imdb.com_1.har,True,428945,False,True,0,0,False,105,0,7,0.066,15,0.142,67,0.632,11,0.104,6,0.057,106,5.889,12.119,5.889,12.119,0.291,1.37e+62,H2,0.0,-1.0,0.0,0.0,0.0,0.0,35,1830,114
imdb.com,False,http://www.imdb.com,8.0,2346,1036,301.16700000018676,1865.132999999787,1928.8129999996345,1309.85615238,1036.0,1375.43476284,1036.0,1215.06928388,1036.0,1.0,-1,77468,0.055,158337,0.113,746077,0.531,1357310,260764,0.186,13246.0,161430,0.115,46766,21673.818,1404076,78004.222,157916.262,78004.222,157916.262,18,268038.0,2,137e60_imdb.com_2.dat,True,15646,1458653388,Tue_Mar_22_13:29:48_UTC_2016,True,18,5,137e60_imdb.com_2.har,True,428791,False,True,10,0,False,105,0,7,0.066,15,0.142,67,0.632,11,0.104,6,0.057,106,5.889,12.119,5.889,12.119,0.291,1.37e+62,H2,10.0,-1.0,10.0,0.0,10.0,0.0,74,1969,114
